Exchange,Pair,Category,Token CEX,Token Name,Ticker,Market Cap Today,FDV Today,Depth +2%,Depth -2%,Bid Ask Spread Percentage,24H Volume (USD)
Bybit,USDC,"Artificial Intelligence (AI), Solana Ecosystem, Ethereum Ecosystem, Base Ecosystem, AI Agents, Virtuals Protocol Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight",virtual-protocol,Virtuals Protocol,VIRTUAL,850124351,1296707429.0,9044.93633895079,11326.388631807755,0.05,74598.0
Gate.io,USDT,"Artificial Intelligence (AI), Solana Ecosystem, Ethereum Ecosystem, Base Ecosystem, AI Agents, Virtuals Protocol Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight",virtual-protocol,Virtuals Protocol,VIRTUAL,850124351,1296707429.0,108322.87027159176,153455.21131489263,0.03,3301136.0
KuCoin,USDT,"Artificial Intelligence (AI), Solana Ecosystem, Ethereum Ecosystem, Base Ecosystem, AI Agents, Virtuals Protocol Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight",virtual-protocol,Virtuals Protocol,VIRTUAL,850124351,1296707429.0,80055.68918237304,112639.43095073922,0.08,723150.0
MEXC,USDT,"Artificial Intelligence (AI), Solana Ecosystem, Ethereum Ecosystem, Base Ecosystem, AI Agents, Virtuals Protocol Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight",virtual-protocol,Virtuals Protocol,VIRTUAL,850124351,1296707429.0,64611.07761875184,59544.858021269036,0.02,970099.0
MEXC,USDC,"Artificial Intelligence (AI), Solana Ecosystem, Ethereum Ecosystem, Base Ecosystem, AI Agents, Virtuals Protocol Ecosystem, AI Agent Launchpad, Binance Alpha Spotlight",virtual-protocol,Virtuals Protocol,VIRTUAL,850124351,1296707429.0,4595.78702591805,4116.507764001471,0.33,65563.0
Binance,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), DePIN, Theta Ecosystem, Blockchain Capital Portfolio, Made in USA",theta-token,Theta Network,THETA,836730645,836730645.0,181632.64689607348,156635.14053501384,0.12,3021715.0
Binance,USDC,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), DePIN, Theta Ecosystem, Blockchain Capital Portfolio, Made in USA",theta-token,Theta Network,THETA,836730645,836730645.0,27131.043115020682,30585.86019441107,0.13,394374.0
Bybit,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), DePIN, Theta Ecosystem, Blockchain Capital Portfolio, Made in USA",theta-token,Theta Network,THETA,836730645,836730645.0,77924.49022621715,70167.3228636833,0.12,362355.0
Gate.io,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), DePIN, Theta Ecosystem, Blockchain Capital Portfolio, Made in USA",theta-token,Theta Network,THETA,836730645,836730645.0,174339.8704607984,79739.41900432688,0.08,674742.0
KuCoin,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), DePIN, Theta Ecosystem, Blockchain Capital Portfolio, Made in USA",theta-token,Theta Network,THETA,836730645,836730645.0,53556.2081396323,86127.79812229243,0.06,653931.0
Binance,USDT,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,386401.2679256275,468174.71268379735,0.05,13983831.0
Binance,USDC,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,48567.08354484956,95409.5023035151,0.06,2863018.0
Bitget,USDT,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,215274.65764475294,372598.25940961164,0.06,1979164.0
Bybit,USDT,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,121859.08083216364,78251.95965151975,0.06,4300269.0
Bybit,USDC,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,497.4584515176963,3352.8688422955424,1.5,5070.63
Gate.io,USDT,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,315355.3230289354,272762.8871307007,0.06,1561887.0
Gate.io,USDC,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,13583.925291119993,13832.700311887125,0.17,566101.0
KuCoin,USDT,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,78267.17738816723,82764.5321139002,0.06,398415.0
MEXC,USDT,"Smart Contract Platform, Gaming (GameFi), NFT, Layer 1 (L1), Play To Earn, Ethereum Ecosystem, DWF Labs Portfolio, Gaming Platform, YZi Labs (Prev. Binance Labs) Portfolio, GalaChain Ecosystem, Made in USA",gala,GALA,GALA,820931469,820931469.0,326979.2250200408,678333.5169318491,0.06,3194324.0
Binance,USDT,"Smart Contract Platform, Layer 1 (L1), Tezos Ecosystem, Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index",tezos,Tezos,XTZ,820117693,835656592.0,231683.28107609722,313232.4300655198,0.01,4616327.0
Binance,USDC,"Smart Contract Platform, Layer 1 (L1), Tezos Ecosystem, Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index",tezos,Tezos,XTZ,820117693,835656592.0,19785.168824350756,9078.87505718681,0.04,441555.0
Bitget,USDT,"Smart Contract Platform, Layer 1 (L1), Tezos Ecosystem, Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index",tezos,Tezos,XTZ,820117693,835656592.0,119237.81003879989,144767.16053407366,0.04,1425171.0
Bybit,USDT,"Smart Contract Platform, Layer 1 (L1), Tezos Ecosystem, Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index",tezos,Tezos,XTZ,820117693,835656592.0,102783.22259756809,151067.0647866988,0.03,1265968.0
Gate.io,USDT,"Smart Contract Platform, Layer 1 (L1), Tezos Ecosystem, Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index",tezos,Tezos,XTZ,820117693,835656592.0,204423.94547384142,266362.15388489637,0.05,1516049.0
KuCoin,USDT,"Smart Contract Platform, Layer 1 (L1), Tezos Ecosystem, Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index",tezos,Tezos,XTZ,820117693,835656592.0,67993.94644129706,83347.40757496395,0.13,91423.0
MEXC,USDT,"Smart Contract Platform, Layer 1 (L1), Tezos Ecosystem, Proof of Stake (PoS), GMCI Layer 1 Index, GMCI Index, Polychain Capital Portfolio, Made in USA, Coinbase 50 Index",tezos,Tezos,XTZ,820117693,835656592.0,44553.29298945587,72332.9299395183,0.01,1260155.0
Binance,USDT,"Smart Contract Platform, Privacy, Layer 1 (L1), Near Protocol Ecosystem, Zero Knowledge (ZK), Proof of Work (PoW), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index",zcash,Zcash,ZEC,797627368,797787480.0,97563.51610631168,72257.39262752312,0.02,3220223.0
KuCoin,USDT,"Smart Contract Platform, Privacy, Layer 1 (L1), Near Protocol Ecosystem, Zero Knowledge (ZK), Proof of Work (PoW), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index",zcash,Zcash,ZEC,797627368,797787480.0,52053.46895105965,78325.9552555608,0.11,1039012.0
MEXC,USDT,"Smart Contract Platform, Privacy, Layer 1 (L1), Near Protocol Ecosystem, Zero Knowledge (ZK), Proof of Work (PoW), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index",zcash,Zcash,ZEC,797627368,797787480.0,6239.53387965526,6405.197457288674,0.22,1350232.0
Binance,USDT,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio",ether-fi,Ether.fi,ETHFI,795870134,1550853869.0,524558.8933109865,798075.2556051075,0.09,36236037.0
Binance,USDC,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio",ether-fi,Ether.fi,ETHFI,795870134,1550853869.0,28566.53863218094,49621.77388243946,0.18,2369045.0
Bitget,USDT,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio",ether-fi,Ether.fi,ETHFI,795870134,1550853869.0,128180.62651947481,134225.5391260001,0.02,6509940.0
Bybit,USDT,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio",ether-fi,Ether.fi,ETHFI,795870134,1550853869.0,227204.97021847748,266221.3118834578,0.06,5584736.0
Gate.io,USDT,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio",ether-fi,Ether.fi,ETHFI,795870134,1550853869.0,478290.6701132806,574238.4476973246,0.02,7190367.0
Gate.io,USDC,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio",ether-fi,Ether.fi,ETHFI,795870134,1550853869.0,4385.4630596526995,8040.538773807145,0.28,282951.0
KuCoin,USDT,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio",ether-fi,Ether.fi,ETHFI,795870134,1550853869.0,103111.00486356895,136455.40342346198,0.06,1759587.0
MEXC,USDT,"Decentralized Finance (DeFi), Binance Launchpool, Arbitrum Ecosystem, Ethereum Ecosystem, Restaking, Liquid Restaking Governance Tokens, Ether.fi Ecosystem, Consensys Portfolio, OKX Ventures Portfolio",ether-fi,Ether.fi,ETHFI,795870134,1550853869.0,455014.527517233,528652.3431182761,0.06,7111191.0
Binance,USDT,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,342877.1272590238,296108.917553857,0.04,8315679.0
Binance,USDC,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,34198.83142789491,25160.06673625412,0.04,434662.0
Bitget,USDT,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,294862.98131004244,322809.85365198256,0.04,225149.0
Bybit,USDT,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,113591.4331618853,206847.69917898564,0.08,1450400.0
Bybit,USDC,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,314.2178383706417,2012.9882428081576,1.79,1598.97
Gate.io,USDT,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,186895.52394990262,274133.8584336003,0.01,865820.0
Gate.io,USDC,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,2863.264120288528,6028.383358459455,0.31,576651.0
KuCoin,USDT,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,52557.49923400278,71820.49868648905,0.08,135304.0
MEXC,USDT,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,343906.1494014027,383749.1338967291,0.04,3804561.0
MEXC,USDC,"NFT, Ethereum Ecosystem, Decentralized Identifier (DID), Name Service, Governance",ethereum-name-service,Ethereum Name Service,ENS,788181310,2376503563.0,2073.7401105282875,1922.364196704479,0.25,1140542.0
Bitget,USDT,"Solana Ecosystem, Arbitrum Ecosystem, Impossible Finance Launchpad, Ethereum Ecosystem, DePIN, Animoca Brands Portfolio",aethir,Aethir,ATH,772764549,2658123237.0,210107.4165446738,203988.31598027697,0.06,2968780.0
Bybit,USDT,"Solana Ecosystem, Arbitrum Ecosystem, Impossible Finance Launchpad, Ethereum Ecosystem, DePIN, Animoca Brands Portfolio",aethir,Aethir,ATH,772764549,2658123237.0,219871.6460775073,146360.98272187338,0.02,10854072.0
Gate.io,USDT,"Solana Ecosystem, Arbitrum Ecosystem, Impossible Finance Launchpad, Ethereum Ecosystem, DePIN, Animoca Brands Portfolio",aethir,Aethir,ATH,772764549,2658123237.0,286290.9506392667,270272.0118583825,0.02,6491419.0
KuCoin,USDT,"Solana Ecosystem, Arbitrum Ecosystem, Impossible Finance Launchpad, Ethereum Ecosystem, DePIN, Animoca Brands Portfolio",aethir,Aethir,ATH,772764549,2658123237.0,177521.8211794064,186295.54508086827,0.06,869780.0
MEXC,USDT,"Solana Ecosystem, Arbitrum Ecosystem, Impossible Finance Launchpad, Ethereum Ecosystem, DePIN, Animoca Brands Portfolio",aethir,Aethir,ATH,772764549,2658123237.0,28623.619796548865,28430.746788680754,0.16,4976299.0
Binance,USDT,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), DePIN, DWF Labs Portfolio, Proof of Stake (PoS), IOTA EVM Ecosystem, Outlier Ventures Portfolio, Directed Acyclic Graph (DAG)",iota,IOTA,IOTA,771582740,898008213.0,119018.27339864417,124329.25035204933,0.05,2081899.0
Binance,USDC,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), DePIN, DWF Labs Portfolio, Proof of Stake (PoS), IOTA EVM Ecosystem, Outlier Ventures Portfolio, Directed Acyclic Graph (DAG)",iota,IOTA,IOTA,771582740,898008213.0,11352.47346141247,23325.735955265158,0.1,509893.0
Gate.io,USDT,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), DePIN, DWF Labs Portfolio, Proof of Stake (PoS), IOTA EVM Ecosystem, Outlier Ventures Portfolio, Directed Acyclic Graph (DAG)",iota,IOTA,IOTA,771582740,898008213.0,70322.74809079991,105726.32712399964,0.05,253658.0
KuCoin,USDT,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), DePIN, DWF Labs Portfolio, Proof of Stake (PoS), IOTA EVM Ecosystem, Outlier Ventures Portfolio, Directed Acyclic Graph (DAG)",iota,IOTA,IOTA,771582740,898008213.0,52701.57422348967,48245.89767260111,0.1,261686.0
MEXC,USDT,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Layer 1 (L1), DePIN, DWF Labs Portfolio, Proof of Stake (PoS), IOTA EVM Ecosystem, Outlier Ventures Portfolio, Directed Acyclic Graph (DAG)",iota,IOTA,IOTA,771582740,898008213.0,96303.35234804446,158981.00696942015,0.05,671202.0
Binance,USDT,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,138332.02649591927,297706.69374692504,0.02,3880204.0
Binance,USDC,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,10729.626307706349,12591.426470751636,0.06,67834.0
Bitget,USDT,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,101385.6055062408,105016.09293566583,0.01,840482.0
Bybit,USDT,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,74589.18698129142,111205.64008884491,0.02,477395.0
Gate.io,USDT,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,15312.519064464344,18444.814476274638,0.06,511354.0
KuCoin,USDT,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,39112.887599980124,48941.32350428215,0.04,47400.0
KuCoin,USDC,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,2409.135431688907,4323.432553603763,0.29,482.86
MEXC,USDT,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,112462.34783270676,120097.86191528868,0.02,2089060.0
MEXC,USDC,"Layer 1 (L1), World Liberty Financial Portfolio",vaulta,Vaulta,A,756538330,998064541.0,1506.5611066515191,125.4516168199939,0.34,52975.0
Binance,USDT,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Gaming Utility Token, Simulation Games, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Coinbase 50 Index",the-sandbox,The Sandbox,SAND,749572397,919398426.0,130907.91111338428,238610.67965578713,0.04,5633855.0
Binance,USDC,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Gaming Utility Token, Simulation Games, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Coinbase 50 Index",the-sandbox,The Sandbox,SAND,749572397,919398426.0,12227.269239450956,10645.38361865583,0.03,215265.0
Bitget,USDT,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Gaming Utility Token, Simulation Games, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Coinbase 50 Index",the-sandbox,The Sandbox,SAND,749572397,919398426.0,104579.571016785,185771.809756431,0.03,848786.0
Bybit,USDT,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Gaming Utility Token, Simulation Games, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Coinbase 50 Index",the-sandbox,The Sandbox,SAND,749572397,919398426.0,42251.746071622736,80608.13099542144,0.03,877591.0
Bybit,USDC,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Gaming Utility Token, Simulation Games, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Coinbase 50 Index",the-sandbox,The Sandbox,SAND,749572397,919398426.0,8878.715992691537,6219.964676960826,0.07,4703.83
Gate.io,USDT,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Gaming Utility Token, Simulation Games, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Coinbase 50 Index",the-sandbox,The Sandbox,SAND,749572397,919398426.0,101566.8805721388,224350.1980755001,0.03,229741.0
KuCoin,USDT,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Gaming Utility Token, Simulation Games, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Coinbase 50 Index",the-sandbox,The Sandbox,SAND,749572397,919398426.0,38149.42319626822,52383.17619282248,0.1,185349.0
MEXC,USDT,"Gaming (GameFi), NFT, Metaverse, Polygon Ecosystem, Play To Earn, Harmony Ecosystem, Ethereum Ecosystem, Animoca Brands Portfolio, Alleged SEC Securities, Binance Launchpad, Gaming Utility Token, Simulation Games, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio, Coinbase 50 Index",the-sandbox,The Sandbox,SAND,749572397,919398426.0,281116.4438493212,445435.45191442675,0.03,1116327.0
