Exchange,Category,Token CEX,Token Name,Ticker,Market Cap Today,FDV Today,Pair,Price,Depth +2%,Depth -2%,Bid Ask Spread Percentage,24H Volume (USD) on USDT
Gate.io,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), RWA Protocol",polymesh,Polymesh,POLYX,131892076,131892076.0,POLYX/USDT,0.1152,101261.81771893623,146766.80624244886,0.26,247490.0
KuCoin,"Smart Contract Platform, Layer 1 (L1), Real World Assets (RWA), RWA Protocol",polymesh,Polymesh,POLYX,131892076,131892076.0,POLYX/USDT,0.1149,16958.083024527496,17604.120453050804,0.17,40767.0
Bybit,"Decentralized Finance (DeFi), Polygon Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Pantera Capital Portfolio",instadapp,Fluid,FLUID,131703686,333961365.0,FLUID/USDT,3.3707,18721.418226079186,8414.003860642311,0.34,487635.0
Gate.io,"Decentralized Finance (DeFi), Polygon Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Pantera Capital Portfolio",instadapp,Fluid,FLUID,131703686,333961365.0,FLUID/USDT,3.309,9902.425916187876,9277.486452406614,0.42,1637.02
MEXC,"Decentralized Finance (DeFi), Polygon Ecosystem, Ethereum Ecosystem, Coinbase Ventures Portfolio, Pantera Capital Portfolio",instadapp,Fluid,FLUID,131703686,333961365.0,FLUID/USDT,3.3363,8151.0889877973905,4637.593867786638,0.35,73428.0
Gate.io,"BNB Chain Ecosystem, Meme, AI Meme",ai-companions,AI Companions,AIC,130490789,130490789.0,AIC/USDT,0.13009,333.9727630198639,1450.3908481882409,0.54,1353868.0
MEXC,"BNB Chain Ecosystem, Meme, AI Meme",ai-companions,AI Companions,AIC,130490789,130490789.0,AIC/USDT,0.130405,85.20879174276168,1022.473107256009,0.21,1997959.0
MEXC,"Tokenized Real Estate, Tokenized Assets, Ethereum Ecosystem, Real World Assets (RWA), RWA Protocol",apf-coin,APF coin,APFC,130929709,192239856.0,APFC/USDT,0.7671,29.66375817848268,47.47092892667973,0.48,195178.0
Binance,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,130725966,130725966.0,ORDI/USDT,6.17,293459.4944835862,350935.10956195917,0.16,17392582.0
Bitget,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,130725966,130725966.0,ORDI/USDT,6.26,274307.31949896086,224497.96158308716,0.16,1094911.0
Bybit,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,130725966,130725966.0,ORDI/USDT,6.24,170325.26904111943,116451.47177360613,0.16,7045990.0
Gate.io,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,130725966,130725966.0,ORDI/USDT,6.26,222274.11372498513,355920.71873558057,0.16,5468877.0
KuCoin,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,130725966,130725966.0,ORDI/USDT,6.27,42020.75223172303,52879.82611998516,0.16,812676.0
MEXC,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,130725966,130725966.0,ORDI/USDT,6.23,601560.3662382965,589593.6172363781,0.16,6668613.0
Bitget,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,128828318,437003178.0,DRIFT/USDT,0.4387,246097.5938809873,311607.74116868095,0.05,9582667.0
Bybit,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,128828318,437003178.0,DRIFT/USDT,0.4361,62792.04554142708,286603.5164598408,0.07,3021922.0
Gate.io,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,128828318,437003178.0,DRIFT/USDT,0.4392,90004.83929736595,106266.44501638575,0.05,5342622.0
KuCoin,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,128828318,437003178.0,DRIFT/USDT,0.439,55374.23485314024,54180.97387654107,0.07,228844.0
MEXC,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,128828318,437003178.0,DRIFT/USDT,0.4354,872.5345337279676,1028.8973191345945,0.16,17250.98
Binance,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,126920304,139799633.0,T/USDT,0.01255,40330.10041494862,43259.08318301746,0.08,1767066.0
Bitget,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,126920304,139799633.0,T/USDT,0.0126,40908.95831051294,47469.199604762165,0.4,37833.0
Gate.io,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,126920304,139799633.0,T/USDT,0.01248,16002.770224683782,26729.556858143816,0.24,30865.0
KuCoin,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,126920304,139799633.0,T/USDT,0.01257,9737.894648602529,15569.634591856731,0.24,15269.14
MEXC,"Decentralized Finance (DeFi), Solana Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Cross-chain Communication, BTCfi",threshold-network-token,Threshold Network,T,126920304,139799633.0,T/USDT,0.01253,60148.23908371258,66447.58986304927,0.32,1079404.0
Bitget,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Binance Alpha Spotlight, AI Framework, Made in USA",ai16z,ai16z,AI16Z,126185736,126185736.0,AI16Z/USDT,0.1155,173918.76679545056,218326.656868408,0.17,7769677.0
Bybit,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Binance Alpha Spotlight, AI Framework, Made in USA",ai16z,ai16z,AI16Z,126185736,126185736.0,AI16Z/USDT,0.1152,186743.5251560303,231185.24109598986,0.09,8283412.0
Gate.io,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Binance Alpha Spotlight, AI Framework, Made in USA",ai16z,ai16z,AI16Z,126185736,126185736.0,AI16Z/USDT,0.11528,114790.31790462183,119667.0347352707,0.08,44316954.0
KuCoin,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Binance Alpha Spotlight, AI Framework, Made in USA",ai16z,ai16z,AI16Z,126185736,126185736.0,AI16Z/USDT,0.1153,89417.0587478546,124116.30484074526,0.09,1296702.0
MEXC,"Artificial Intelligence (AI), Solana Ecosystem, Meme, Solana Meme, AI Meme, AI Agents, Binance Alpha Spotlight, AI Framework, Made in USA",ai16z,ai16z,AI16Z,126185736,126185736.0,AI16Z/USDT,0.1141,5991.0574971705855,33575.460255844446,0.09,446974.0
Bybit,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem",deep,DeepBook,DEEP,126240824,504963298.0,DEEP/USDT,0.05102,293932.67773251596,482786.408324912,0.12,2874879.0
Gate.io,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem",deep,DeepBook,DEEP,126240824,504963298.0,DEEP/USDT,0.05106,76900.69575188974,132710.71880334173,0.12,9240408.0
KuCoin,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem",deep,DeepBook,DEEP,126240824,504963298.0,DEEP/USDT,0.05111,64636.48474311451,92106.72753623828,0.2,448617.0
MEXC,"Infrastructure, Decentralized Finance (DeFi), Sui Ecosystem",deep,DeepBook,DEEP,126240824,504963298.0,DEEP/USDT,0.05061,319133.29713547864,354897.4345384082,0.01,4454563.0
Binance,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,125327810,125327810.0,GAS/USDT,1.909,28863.40356587393,51643.292415308846,0.1,1507261.0
Bitget,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,125327810,125327810.0,GAS/USDT,1.919,36310.911186495396,72230.81963251636,0.1,276111.0
Gate.io,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,125327810,125327810.0,GAS/USDT,1.899,16251.361810163166,36712.059861720736,0.31,112749.0
KuCoin,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,125327810,125327810.0,GAS/USDT,1.9166,3966.984985611147,8140.6942156753485,0.4,30845.0
MEXC,BNB Chain Ecosystem,bitdca,BitDCA,BDCA,123278340,132368152.0,BDCA/USDT,0.9268,10422.798065995405,10144.590924416958,0.12,114452.0
Bitget,,nem,NEM,XEM,124534808,124534808.0,XEM/USDT,0.01374,3295.532098300761,8722.395764313975,0.36,60852.0
Bybit,,nem,NEM,XEM,124534808,124534808.0,XEM/USDT,0.01369,1589.897501423473,4205.036526220258,0.29,149992.0
Gate.io,,nem,NEM,XEM,124534808,124534808.0,XEM/USDT,0.01375,2114.9912548254683,3944.196584397616,0.22,1766008.0
KuCoin,,nem,NEM,XEM,124534808,124534808.0,XEM/USDT,0.013765,205.97319337364024,2341.1741445833723,0.74,5924.82
Gate.io,"Smart Contract Platform, Layer 1 (L1), Base Ecosystem, Layer 0 (L0), Made in USA, Directed Acyclic Graph (DAG)",constellation-labs,Constellation,DAG,122659926,122660015.0,DAG/USDT,0.03458,2314.9518021604636,2704.871772618847,0.61,871015.0
KuCoin,"Smart Contract Platform, Layer 1 (L1), Base Ecosystem, Layer 0 (L0), Made in USA, Directed Acyclic Graph (DAG)",constellation-labs,Constellation,DAG,122659926,122660015.0,DAG/USDT,0.034586,20447.795409037437,3882.4370512601618,0.4,515577.0
MEXC,"Smart Contract Platform, Layer 1 (L1), Base Ecosystem, Layer 0 (L0), Made in USA, Directed Acyclic Graph (DAG)",constellation-labs,Constellation,DAG,122659926,122660015.0,DAG/USDT,0.03445,5837.096739895537,708.1295890959507,0.09,415863.0
Gate.io,"Solana Ecosystem, Meme, Solana Meme, Murad Picks",gigachad-2,Gigachad,GIGA,121525343,121525343.0,GIGA/USDT,0.01279,7181.324885031299,7776.788915449427,0.47,1229673.0
KuCoin,"Solana Ecosystem, Meme, Solana Meme, Murad Picks",gigachad-2,Gigachad,GIGA,121525343,121525343.0,GIGA/USDT,0.01278,3118.7169420273776,22707.86893812235,0.08,205743.0
MEXC,"Solana Ecosystem, Meme, Solana Meme, Murad Picks",gigachad-2,Gigachad,GIGA,121525343,121525343.0,GIGA/USDT,0.01263,2737.0681767830915,10340.624930678461,0.32,186672.0
Bybit,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio",metaplex,Metaplex,MPLX,119498630,152574385.0,MPLX/USDT,0.15263,23230.681338265167,21827.38686178418,0.07,240434.0
Gate.io,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio",metaplex,Metaplex,MPLX,119498630,152574385.0,MPLX/USDT,0.153,20489.808339478146,21810.607292487854,0.13,1420132.0
KuCoin,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio",metaplex,Metaplex,MPLX,119498630,152574385.0,MPLX/USDT,0.15376,19652.846500624237,14788.21107846365,0.24,22997.0
MEXC,"Gaming (GameFi), NFT, Solana Ecosystem, Animoca Brands Portfolio, FTX Holdings, Multicoin Capital Portfolio, Alameda Research Portfolio",metaplex,Metaplex,MPLX,119498630,152574385.0,MPLX/USDT,0.1537,16791.161008240306,5493.326282266756,0.06,64233.0
Bitget,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,119490008,119490008.0,MOG/USDT,3.085e-07,44788.160471593095,34414.715699201406,0.46,2110186.0
Bybit,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,119490008,119490008.0,MOG/USDT,3.06e-07,24785.98147465237,16434.563743827413,0.1,1422161.0
Gate.io,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,119490008,119490008.0,MOG/USDT,3.083e-07,270651.1633456719,374465.31630821375,0.16,8983285.0
KuCoin,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,119490008,119490008.0,MOG/USDT,3.08e-07,21647.734562512862,7277.71112575371,0.33,1014250.0
MEXC,"Meme, Ethereum Ecosystem, Base Ecosystem, Cat-Themed, Murad Picks",mog-coin,Mog Coin,MOG,119490008,119490008.0,MOG/USDT,3.069e-07,2376.290562393656,8107.732078022439,0.23,1453382.0
Bybit,"Decentralized Finance (DeFi), Solana Ecosystem, Liquid Staking Tokens, Liquid Staked SOL, Liquid Staking",bybit-staked-sol,Bybit Staked SOL,BBSOL,118828726,118828726.0,BBSOL/USDT,110.43,82862.16306889345,38153.31736326179,0.09,696343.0
Binance,"Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Layer 1 (L1), Harmony Ecosystem, Ethereum Ecosystem, Gaming Blockchains, Energi Ecosystem",enjincoin,Enjin Coin,ENJ,119039967,122914962.0,ENJ/USDT,0.065,37444.155856744845,50952.478420070845,0.16,2045342.0
Bitget,"Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Layer 1 (L1), Harmony Ecosystem, Ethereum Ecosystem, Gaming Blockchains, Energi Ecosystem",enjincoin,Enjin Coin,ENJ,119039967,122914962.0,ENJ/USDT,0.0654,33832.73326664286,65334.28005117846,0.46,67781.0
Bybit,"Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Layer 1 (L1), Harmony Ecosystem, Ethereum Ecosystem, Gaming Blockchains, Energi Ecosystem",enjincoin,Enjin Coin,ENJ,119039967,122914962.0,ENJ/USDT,0.06514,7164.108068789919,7053.298830308599,0.18,143225.0
Gate.io,"Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Layer 1 (L1), Harmony Ecosystem, Ethereum Ecosystem, Gaming Blockchains, Energi Ecosystem",enjincoin,Enjin Coin,ENJ,119039967,122914962.0,ENJ/USDT,0.06524,12927.243681159393,36088.65384137923,0.09,110052.0
KuCoin,"Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Layer 1 (L1), Harmony Ecosystem, Ethereum Ecosystem, Gaming Blockchains, Energi Ecosystem",enjincoin,Enjin Coin,ENJ,119039967,122914962.0,ENJ/USDT,0.0652,7998.784959325778,16656.953313631464,0.15,93118.0
MEXC,"Entertainment, Smart Contract Platform, Gaming (GameFi), NFT, Metaverse, Layer 1 (L1), Harmony Ecosystem, Ethereum Ecosystem, Gaming Blockchains, Energi Ecosystem",enjincoin,Enjin Coin,ENJ,119039967,122914962.0,ENJ/USDT,0.06513,57636.023280074856,97429.19407924838,0.28,2293140.0
Bitget,"Smart Contract Platform, EthereumPoW Ecosystem, Proof of Work (PoW)",ethereum-pow-iou,EthereumPoW,ETHW,116870277,116870277.0,ETHW/USDT,1.088,14894.190385719925,13636.301589851852,0.46,118238.0
Bybit,"Smart Contract Platform, EthereumPoW Ecosystem, Proof of Work (PoW)",ethereum-pow-iou,EthereumPoW,ETHW,116870277,116870277.0,ETHW/USDT,1.0793,10982.510935082135,11087.517519278415,0.46,332049.0
Gate.io,"Smart Contract Platform, EthereumPoW Ecosystem, Proof of Work (PoW)",ethereum-pow-iou,EthereumPoW,ETHW,116870277,116870277.0,ETHW/USDT,1.092,11017.525059650838,12007.907117935132,0.18,965751.0
KuCoin,"Smart Contract Platform, EthereumPoW Ecosystem, Proof of Work (PoW)",ethereum-pow-iou,EthereumPoW,ETHW,116870277,116870277.0,ETHW/USDT,1.0865,995.9989181997641,1186.4262913494629,0.41,31585.0
MEXC,"Smart Contract Platform, EthereumPoW Ecosystem, Proof of Work (PoW)",ethereum-pow-iou,EthereumPoW,ETHW,116870277,116870277.0,ETHW/USDT,1.084,15325.857447345945,20531.02674216434,0.28,591681.0
Binance,"Crypto-Backed Tokens, BNB Chain Ecosystem, Wrapped-Tokens, Ethereum Ecosystem",wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,114284650,114284650.0,WBETH/USDT,1615.44,29937.45798200507,66204.0861273738,0.07,11655639.0
Gate.io,"Solana Ecosystem, DePIN, Multicoin Capital Portfolio, Made in USA",hivemapper,Hivemapper,HONEY,113288299,175177627.0,HONEY/USDT,0.02726,43019.249649207195,57770.97806799527,0.33,33574.0
KuCoin,"Solana Ecosystem, DePIN, Multicoin Capital Portfolio, Made in USA",hivemapper,Hivemapper,HONEY,113288299,175177627.0,HONEY/USDT,0.02725,11436.629137188544,35619.5466774039,0.29,7432.33
MEXC,"Solana Ecosystem, DePIN, Multicoin Capital Portfolio, Made in USA",hivemapper,Hivemapper,HONEY,113288299,175177627.0,HONEY/USDT,0.02735,7045.840814228722,26034.648542085444,0.73,10017.91
Binance,"Smart Contract Platform, Masternodes, Zero Knowledge (ZK), Proof of Work (PoW), Made in USA",zencash,Horizen,ZEN,113927592,113936138.0,ZEN/USDT,7.1,113378.73361790305,100028.4629692152,0.14,8677917.0
Bitget,"Smart Contract Platform, Masternodes, Zero Knowledge (ZK), Proof of Work (PoW), Made in USA",zencash,Horizen,ZEN,113927592,113936138.0,ZEN/USDT,7.141,170494.31582373864,173294.60514404907,0.27,1466185.0
Bybit,"Smart Contract Platform, Masternodes, Zero Knowledge (ZK), Proof of Work (PoW), Made in USA",zencash,Horizen,ZEN,113927592,113936138.0,ZEN/USDT,7.15,38704.154685311856,42748.48662344945,0.14,1637232.0
KuCoin,"Smart Contract Platform, Masternodes, Zero Knowledge (ZK), Proof of Work (PoW), Made in USA",zencash,Horizen,ZEN,113927592,113936138.0,ZEN/USDT,7.153,39713.65036811253,33593.52525975657,0.1,542479.0
MEXC,"Smart Contract Platform, Masternodes, Zero Knowledge (ZK), Proof of Work (PoW), Made in USA",zencash,Horizen,ZEN,113927592,113936138.0,ZEN/USDT,7.145,16322.114498629055,23743.679963077942,0.21,5386714.0
MEXC,"Smart Contract Platform, Layer 1 (L1), Zero Knowledge (ZK)",ozone-chain,Ozone Chain,OZO,113039220,149554110.0,OZO/USDT,0.1496,550.0661107838354,16.152961796576733,0.33,132321.0
Bitget,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, Bitcoin Ecosystem, Runes",dog-go-to-the-moon-rune,Dog (Bitcoin),DOG,114539354,114539354.0,DOG/USDT,0.00115,14268.33632749469,16078.258986093726,0.52,856981.0
Gate.io,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, Bitcoin Ecosystem, Runes",dog-go-to-the-moon-rune,Dog (Bitcoin),DOG,114539354,114539354.0,DOG/USDT,0.001154,13603.807027623865,13599.132109867838,0.17,3991600.0
MEXC,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, Bitcoin Ecosystem, Runes",dog-go-to-the-moon-rune,Dog (Bitcoin),DOG,114539354,114539354.0,DOG/USDT,0.001141,512.6583024276182,1210.891718133513,0.61,1634931.0
Binance,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, DragonFly Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio",woo-network,WOO,WOO,112986788,130683323.0,WOO/USDT,0.059,48074.837932238384,49665.767647504195,0.17,1913289.0
Bitget,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, DragonFly Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio",woo-network,WOO,WOO,112986788,130683323.0,WOO/USDT,0.0596,31585.75809146486,40850.76241721609,0.34,84035.0
Bybit,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, DragonFly Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio",woo-network,WOO,WOO,112986788,130683323.0,WOO/USDT,0.05962,19686.431742975867,14373.388345683183,0.05,1153437.0
Gate.io,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, DragonFly Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio",woo-network,WOO,WOO,112986788,130683323.0,WOO/USDT,0.05905,30534.188526648188,64777.785725059395,0.2,68869.0
KuCoin,"Decentralized Exchange (DEX), Exchange-based Tokens, Decentralized Finance (DeFi), Automated Market Maker (AMM), BNB Chain Ecosystem, Derivatives, Perpetuals, Centralized Exchange (CEX) Token, Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, ZkSync Ecosystem, Mantle Ecosystem, Linea Ecosystem, Base Ecosystem, DragonFly Capital Portfolio, YZi Labs (Prev. Binance Labs) Portfolio",woo-network,WOO,WOO,112986788,130683323.0,WOO/USDT,0.05932,33938.150240795156,51639.99168796284,0.12,174844.0
